epoch,step,loss,lr
19,13,3.6351046562194824,0.0003
19,14,3.6576006412506104,0.0003
19,15,3.0309457778930664,0.0003
19,16,3.198183059692383,0.0003
19,17,3.4961819648742676,0.0003
19,18,3.6969261169433594,0.0003
19,19,3.3952999114990234,0.0003
19,20,3.3339428901672363,0.0003
19,21,4.533720016479492,0.0003
19,22,2.314232349395752,0.0003
19,23,3.4960813522338867,0.0003
19,24,2.794149875640869,0.0003
19,25,2.3628830909729004,0.0003
19,26,2.3409671783447266,0.0003
19,27,2.224609136581421,0.0003
19,28,3.107950448989868,0.0003
19,29,3.482341766357422,0.0003
19,30,4.140965938568115,0.0003
19,31,4.31610631942749,0.0003
19,32,2.085386276245117,0.0003
19,33,3.7106215953826904,0.0003
19,34,4.159968852996826,0.0003
19,35,3.1845860481262207,0.0003
19,36,3.8057236671447754,0.0003
19,37,4.5830183029174805,0.0003
19,38,2.6808061599731445,0.0003
19,39,4.6556878089904785,0.0003
19,40,3.1676783561706543,0.0003
19,41,3.5336315631866455,0.0003
19,42,2.5740108489990234,0.0003
19,43,3.468907356262207,0.0003
19,44,3.316058397293091,0.0003
20,1,3.8156938552856445,1e-05
20,2,3.113842248916626,1e-05
20,3,3.623425006866455,1e-05
20,4,3.773134708404541,1e-05
20,5,1.9705004692077637,1e-05
20,6,2.448692798614502,1e-05
20,7,3.2717788219451904,1e-05
20,8,2.9594674110412598,1e-05
20,9,2.985227108001709,1e-05
20,10,3.8299012184143066,1e-05
20,11,3.160337448120117,1e-05
20,12,3.681878089904785,1e-05
20,13,3.5417733192443848,1e-05
20,14,2.737689971923828,1e-05
20,15,3.2950477600097656,1e-05
20,16,3.568214178085327,1e-05
20,17,4.144828796386719,1e-05
20,18,2.415678024291992,1e-05
20,19,3.150242805480957,1e-05
20,20,4.210759162902832,1e-05
20,21,2.8035123348236084,1e-05
20,22,2.3049423694610596,1e-05
20,23,3.9788732528686523,1e-05
20,24,2.8576788902282715,1e-05
20,25,2.137308120727539,1e-05
20,26,3.34039044380188,1e-05
20,27,3.28359055519104,1e-05
20,28,4.090127944946289,1e-05
20,29,2.698967933654785,1e-05
20,30,3.4918036460876465,1e-05
20,31,2.92207932472229,1e-05
20,32,2.6148593425750732,1e-05
20,33,3.198474884033203,1e-05
20,34,3.0052123069763184,1e-05
20,35,3.813143253326416,1e-05
20,36,3.53179669380188,1e-05
20,37,3.761807441711426,1e-05
20,38,2.9951043128967285,1e-05
20,39,3.0805137157440186,1e-05
20,40,2.434901237487793,1e-05
20,41,3.207869052886963,1e-05
20,42,2.96087384223938,1e-05
20,43,2.87727689743042,1e-05
20,44,2.4991211891174316,1e-05
21,1,3.5630149841308594,1e-05
21,2,2.611680507659912,1e-05
21,3,3.3640968799591064,1e-05
21,4,3.4806110858917236,1e-05
21,5,2.485976219177246,1e-05
21,6,3.5011348724365234,1e-05
21,7,3.208141803741455,1e-05
21,8,3.3274085521698,1e-05
21,9,2.357605218887329,1e-05
21,10,3.117173671722412,1e-05
21,11,2.839426040649414,1e-05
21,12,2.889758825302124,1e-05
21,13,2.907597064971924,1e-05
21,14,3.6913042068481445,1e-05
21,15,3.285865545272827,1e-05
21,16,3.2801756858825684,1e-05
21,17,2.922985076904297,1e-05
21,18,3.1923182010650635,1e-05
21,19,3.4703965187072754,1e-05
21,20,2.6202306747436523,1e-05
21,21,2.718290090560913,1e-05
21,22,2.8293118476867676,1e-05
21,23,2.554755926132202,1e-05
21,24,2.2944977283477783,1e-05
21,25,3.7203783988952637,1e-05
21,26,3.035083770751953,1e-05
21,27,2.8519649505615234,1e-05
21,28,4.348493576049805,1e-05
21,29,2.8023548126220703,1e-05
21,30,3.120678424835205,1e-05
21,31,2.2099528312683105,1e-05
21,32,2.63639760017395,1e-05
21,33,3.18450665473938,1e-05
21,34,2.6632585525512695,1e-05
21,35,3.1898419857025146,1e-05
21,36,3.0543813705444336,1e-05
21,37,4.469132423400879,1e-05
21,38,3.801906108856201,1e-05
21,39,3.4309070110321045,1e-05
21,40,4.09274959564209,1e-05
21,41,3.2882349491119385,1e-05
21,42,2.793972969055176,1e-05
21,43,3.4284889698028564,1e-05
21,44,1.6725902557373047,1e-05
22,1,2.4441494941711426,1e-05
22,2,2.767909526824951,1e-05
22,3,2.6297011375427246,1e-05
22,4,3.152414560317993,1e-05
22,5,1.72255539894104,1e-05
22,6,2.556039333343506,1e-05
22,7,3.154275417327881,1e-05
22,8,3.2393641471862793,1e-05
22,9,3.172372817993164,1e-05
22,10,2.5407066345214844,1e-05
22,11,3.671123504638672,1e-05
22,12,3.256930351257324,1e-05
22,13,2.6029043197631836,1e-05
22,14,2.901729106903076,1e-05
22,15,3.882148265838623,1e-05
22,16,3.1378469467163086,1e-05
22,17,3.602321147918701,1e-05
22,18,3.823124885559082,1e-05
22,19,2.810267210006714,1e-05
22,20,2.8226356506347656,1e-05
22,21,2.6762373447418213,1e-05
22,22,2.6852643489837646,1e-05
22,23,4.102418422698975,1e-05
22,24,3.0923726558685303,1e-05
22,25,4.080113410949707,1e-05
22,26,2.983978748321533,1e-05
22,27,2.8623547554016113,1e-05
22,28,3.1166505813598633,1e-05
22,29,2.565685749053955,1e-05
22,30,3.184556484222412,1e-05
22,31,2.7522408962249756,1e-05
22,32,2.1120986938476562,1e-05
22,33,2.7928950786590576,1e-05
22,34,2.9584474563598633,1e-05
22,35,2.7056446075439453,1e-05
22,36,3.122018337249756,1e-05
22,37,3.2927165031433105,1e-05
22,38,2.4142117500305176,1e-05
22,39,3.6233837604522705,1e-05
22,40,3.971005439758301,1e-05
22,41,3.330937385559082,1e-05
22,42,2.9578700065612793,1e-05
22,43,3.5920231342315674,1e-05
22,44,3.359619379043579,1e-05
23,1,3.6770918369293213,1e-05
23,2,3.0468480587005615,1e-05
23,3,2.6748690605163574,1e-05
23,4,2.148038864135742,1e-05
23,5,3.1465466022491455,1e-05
23,6,2.542743682861328,1e-05
23,7,3.036268949508667,1e-05
23,8,3.53021240234375,1e-05
23,9,2.823845863342285,1e-05
23,10,3.740352153778076,1e-05
23,11,3.5691285133361816,1e-05
23,12,3.013810873031616,1e-05
23,13,3.172987461090088,1e-05
23,14,3.3936805725097656,1e-05
23,15,2.946645498275757,1e-05
23,16,3.3313751220703125,1e-05
23,17,2.939931631088257,1e-05
23,18,3.1682357788085938,1e-05
23,19,3.3555095195770264,1e-05
23,20,3.197972059249878,1e-05
23,21,2.7135565280914307,1e-05
23,22,1.9110640287399292,1e-05
23,23,3.213329792022705,1e-05
23,24,4.01187801361084,1e-05
23,25,3.486609697341919,1e-05
23,26,3.027956962585449,1e-05
23,27,2.774165153503418,1e-05
23,28,2.2592105865478516,1e-05
23,29,3.4701690673828125,1e-05
23,30,3.812096118927002,1e-05
23,31,3.436417579650879,1e-05
23,32,2.401834487915039,1e-05
23,33,2.0363080501556396,1e-05
23,34,3.190891981124878,1e-05
23,35,3.221452236175537,1e-05
23,36,3.5496017932891846,1e-05
23,37,2.9481136798858643,1e-05
23,38,2.901655435562134,1e-05
23,39,3.031987190246582,1e-05
23,40,4.09739351272583,1e-05
23,41,2.349571943283081,1e-05
23,42,3.1504344940185547,1e-05
23,43,3.6897130012512207,1e-05
23,44,2.0157525539398193,1e-05
24,1,3.693147659301758,1e-05
24,2,2.6783885955810547,1e-05
24,3,2.514720916748047,1e-05
24,4,2.8183975219726562,1e-05
24,5,2.7809391021728516,1e-05
24,6,2.8318850994110107,1e-05
24,7,3.181447744369507,1e-05
24,8,3.8829808235168457,1e-05
24,9,2.9884071350097656,1e-05
24,10,3.7508394718170166,1e-05
24,11,2.0860304832458496,1e-05
24,12,2.8612096309661865,1e-05
24,13,2.7153592109680176,1e-05
24,14,2.910015821456909,1e-05
24,15,3.0933797359466553,1e-05
24,16,2.4631338119506836,1e-05
24,17,2.9360318183898926,1e-05
24,18,3.5117712020874023,1e-05
24,19,4.421180248260498,1e-05
24,20,2.484936475753784,1e-05
24,21,2.688776969909668,1e-05
24,22,1.9110374450683594,1e-05
24,23,3.600721836090088,1e-05
24,24,3.4958858489990234,1e-05
24,25,1.8380310535430908,1e-05
24,26,3.855090379714966,1e-05
24,27,2.868680238723755,1e-05
24,28,2.924360752105713,1e-05
24,29,3.2812204360961914,1e-05
24,30,2.1727657318115234,1e-05
24,31,2.7962472438812256,1e-05
24,32,2.408022165298462,1e-05
24,33,2.9645183086395264,1e-05
24,34,2.742393970489502,1e-05
24,35,2.9185118675231934,1e-05
24,36,2.579238176345825,1e-05
24,37,3.533600091934204,1e-05
24,38,2.6127820014953613,1e-05
24,39,3.1227736473083496,1e-05
24,40,3.395944118499756,1e-05
24,41,4.099700927734375,1e-05
24,42,3.675851345062256,1e-05
24,43,2.6127612590789795,1e-05
24,44,1.8710654973983765,1e-05
25,1,2.9418270587921143,1e-05
25,2,3.5313634872436523,1e-05
25,3,3.2418317794799805,1e-05
25,4,2.7835693359375,1e-05
25,5,2.437314987182617,1e-05
25,6,2.459556818008423,1e-05
25,7,3.460814952850342,1e-05
25,8,2.7813796997070312,1e-05
25,9,1.9846384525299072,1e-05
25,10,2.4045207500457764,1e-05
25,11,3.5642294883728027,1e-05
25,12,3.143251419067383,1e-05
25,13,2.4985134601593018,1e-05
25,14,2.348362684249878,1e-05
25,15,3.3043103218078613,1e-05
25,16,2.26521897315979,1e-05
25,17,2.9553887844085693,1e-05
25,18,2.9304072856903076,1e-05
25,19,3.6055819988250732,1e-05
25,20,3.7253429889678955,1e-05
25,21,2.1110501289367676,1e-05
25,22,3.1682698726654053,1e-05
25,23,4.618526458740234,1e-05
25,24,3.619605541229248,1e-05
25,25,2.8550479412078857,1e-05
25,26,3.1460204124450684,1e-05
25,27,2.968571186065674,1e-05
25,28,3.4214844703674316,1e-05
25,29,3.5634870529174805,1e-05
25,30,3.848306179046631,1e-05
25,31,2.8134524822235107,1e-05
25,32,3.1834683418273926,1e-05
25,33,2.562861919403076,1e-05
25,34,3.492065668106079,1e-05
25,35,2.764594316482544,1e-05
25,36,2.3334429264068604,1e-05
25,37,2.9503934383392334,1e-05
25,38,3.054563045501709,1e-05
25,39,2.388974666595459,1e-05
25,40,3.638495445251465,1e-05
25,41,3.2166342735290527,1e-05
25,42,2.184343099594116,1e-05
25,43,3.3596041202545166,1e-05
25,44,2.085897207260132,1e-05
26,1,2.4821462631225586,1e-05
26,2,2.698577880859375,1e-05
26,3,2.925215244293213,1e-05
26,4,3.971217393875122,1e-05
26,5,3.0972912311553955,1e-05
26,6,3.0501561164855957,1e-05
26,7,2.6299188137054443,1e-05
26,8,3.386870861053467,1e-05
26,9,2.1685988903045654,1e-05
26,10,3.19789719581604,1e-05
26,11,2.4557015895843506,1e-05
26,12,3.1314563751220703,1e-05
26,13,1.6535674333572388,1e-05
26,14,3.8268120288848877,1e-05
26,15,2.606715440750122,1e-05
26,16,3.402369499206543,1e-05
26,17,2.1764631271362305,1e-05
26,18,3.522648811340332,1e-05
26,19,2.5175023078918457,1e-05
26,20,2.971446990966797,1e-05
26,21,2.8399300575256348,1e-05
26,22,3.3129379749298096,1e-05
26,23,3.4097394943237305,1e-05
26,24,2.8532867431640625,1e-05
26,25,2.9969322681427,1e-05
26,26,2.764967441558838,1e-05
26,27,3.441753625869751,1e-05
26,28,3.1013989448547363,1e-05
26,29,1.8593320846557617,1e-05
26,30,3.2559814453125,1e-05
26,31,4.639122009277344,1e-05
26,32,3.460681915283203,1e-05
26,33,2.1397597789764404,1e-05
26,34,3.2616496086120605,1e-05
26,35,3.5985522270202637,1e-05
26,36,2.408602237701416,1e-05
26,37,2.9393022060394287,1e-05
26,38,3.4634575843811035,1e-05
26,39,2.222641706466675,1e-05
26,40,2.609842538833618,1e-05
26,41,2.2120320796966553,1e-05
26,42,2.7745113372802734,1e-05
26,43,2.5720255374908447,1e-05
26,44,3.127969264984131,1e-05
27,1,2.7872719764709473,1e-05
27,2,3.3211636543273926,1e-05
27,3,2.6910946369171143,1e-05
27,4,3.6163008213043213,1e-05
27,5,2.544198989868164,1e-05
27,6,3.484015464782715,1e-05
27,7,2.2443687915802,1e-05
27,8,2.3265180587768555,1e-05
27,9,2.508608818054199,1e-05
27,10,3.0097496509552,1e-05
27,11,3.376596450805664,1e-05
27,12,3.144721746444702,1e-05
27,13,2.6176466941833496,1e-05
27,14,3.7037878036499023,1e-05
27,15,3.2634329795837402,1e-05
27,16,3.469726085662842,1e-05
27,17,3.157973527908325,1e-05
27,18,2.542452335357666,1e-05
27,19,2.358928680419922,1e-05
27,20,3.12882661819458,1e-05
27,21,2.8933398723602295,1e-05
27,22,2.996267795562744,1e-05
27,23,3.1680965423583984,1e-05
27,24,3.2036004066467285,1e-05
27,25,3.213672399520874,1e-05
27,26,3.452070713043213,1e-05
27,27,1.7939599752426147,1e-05
27,28,2.518963098526001,1e-05
27,29,2.5637214183807373,1e-05
27,30,2.7535834312438965,1e-05
27,31,2.9443423748016357,1e-05
27,32,3.0349364280700684,1e-05
27,33,1.8252984285354614,1e-05
27,34,2.44673490524292,1e-05
27,35,3.0296783447265625,1e-05
27,36,2.8839035034179688,1e-05
27,37,3.026674747467041,1e-05
27,38,3.284069061279297,1e-05
27,39,2.878929853439331,1e-05
27,40,3.2242393493652344,1e-05
27,41,2.8954062461853027,1e-05
27,42,3.288513660430908,1e-05
27,43,3.900386333465576,1e-05
27,44,1.320489764213562,1e-05
28,1,3.118574857711792,1e-05
28,2,2.9312570095062256,1e-05
28,3,2.4863884449005127,1e-05
28,4,2.9894866943359375,1e-05
28,5,2.657790422439575,1e-05
28,6,2.711585521697998,1e-05
28,7,2.563509702682495,1e-05
28,8,2.9715511798858643,1e-05
28,9,3.6939127445220947,1e-05
28,10,3.1417319774627686,1e-05
28,11,2.4054441452026367,1e-05
28,12,2.7836694717407227,1e-05
28,13,2.951590061187744,1e-05
28,14,2.1372203826904297,1e-05
28,15,3.3606646060943604,1e-05
28,16,2.4670920372009277,1e-05
28,17,3.1928067207336426,1e-05
28,18,3.800398349761963,1e-05
28,19,2.0468738079071045,1e-05
28,20,2.7049760818481445,1e-05
28,21,3.920470952987671,1e-05
28,22,2.919370651245117,1e-05
28,23,3.858419418334961,1e-05
28,24,3.025373935699463,1e-05
28,25,3.0651183128356934,1e-05
28,26,2.812568187713623,1e-05
28,27,2.493149995803833,1e-05
28,28,3.392723798751831,1e-05
28,29,3.1630349159240723,1e-05
28,30,2.581501007080078,1e-05
28,31,2.690446138381958,1e-05
28,32,3.787407636642456,1e-05
28,33,2.4515762329101562,1e-05
28,34,2.834721565246582,1e-05
28,35,2.119384288787842,1e-05
28,36,2.834536552429199,1e-05
28,37,3.286555290222168,1e-05
28,38,3.672652006149292,1e-05
28,39,2.2868752479553223,1e-05
28,40,2.969372272491455,1e-05
28,41,1.9611042737960815,1e-05
28,42,2.2528700828552246,1e-05
28,43,2.6321921348571777,1e-05
28,44,2.4372098445892334,1e-05
29,1,2.703364849090576,1e-05
29,2,2.9385874271392822,1e-05
29,3,3.3372302055358887,1e-05
29,4,3.3983116149902344,1e-05
29,5,3.0047953128814697,1e-05
29,6,2.9581799507141113,1e-05
29,7,3.5277607440948486,1e-05
29,8,2.6959476470947266,1e-05
29,9,2.946706771850586,1e-05
29,10,2.563814878463745,1e-05
29,11,2.512205123901367,1e-05
29,12,3.148606061935425,1e-05
29,13,3.417720317840576,1e-05
29,14,3.0272176265716553,1e-05
29,15,2.7107698917388916,1e-05
29,16,3.058605432510376,1e-05
29,17,2.3839778900146484,1e-05
29,18,2.749480724334717,1e-05
29,19,3.487985610961914,1e-05
29,20,3.760523796081543,1e-05
29,21,2.5333216190338135,1e-05
29,22,2.805001735687256,1e-05
29,23,2.5267016887664795,1e-05
29,24,2.709301710128784,1e-05
29,25,2.6316888332366943,1e-05
29,26,2.114047050476074,1e-05
29,27,2.814189910888672,1e-05
29,28,3.600435256958008,1e-05
29,29,2.869590997695923,1e-05
29,30,3.035392999649048,1e-05
29,31,2.5770723819732666,1e-05
29,32,2.413675546646118,1e-05
29,33,3.232347249984741,1e-05
29,34,3.265671730041504,1e-05
29,35,4.001744747161865,1e-05
29,36,3.1646857261657715,1e-05
29,37,2.3069024085998535,1e-05
29,38,3.264895439147949,1e-05
29,39,2.7427687644958496,1e-05
29,40,2.2151710987091064,1e-05
29,41,2.490171194076538,1e-05
29,42,1.9342842102050781,1e-05
29,43,2.494879961013794,1e-05
29,44,2.45521879196167,1e-05
30,1,2.58647084236145,1e-05
30,2,2.4802565574645996,1e-05
30,3,3.1427037715911865,1e-05
30,4,3.351802110671997,1e-05
30,5,4.037766456604004,1e-05
30,6,3.051215171813965,1e-05
30,7,2.334928035736084,1e-05
30,8,2.689918041229248,1e-05
30,9,3.746046543121338,1e-05
30,10,2.348493814468384,1e-05
30,11,2.797637462615967,1e-05
30,12,3.004215717315674,1e-05
30,13,2.88893985748291,1e-05
30,14,2.0579023361206055,1e-05
30,15,2.687126636505127,1e-05
30,16,3.1290950775146484,1e-05
30,17,3.1200804710388184,1e-05
30,18,2.7163825035095215,1e-05
30,19,2.8304033279418945,1e-05
30,20,1.8484007120132446,1e-05
30,21,3.366199493408203,1e-05
30,22,2.8767881393432617,1e-05
30,23,2.288025379180908,1e-05
30,24,3.307908296585083,1e-05
30,25,2.6275277137756348,1e-05
30,26,2.9794845581054688,1e-05
30,27,3.5967981815338135,1e-05
30,28,2.8754794597625732,1e-05
30,29,3.06723690032959,1e-05
30,30,2.8469090461730957,1e-05
30,31,2.60447096824646,1e-05
30,32,3.8818416595458984,1e-05
30,33,2.489136219024658,1e-05
30,34,2.5677406787872314,1e-05
30,35,2.1736133098602295,1e-05
30,36,2.470001697540283,1e-05
30,37,2.947916269302368,1e-05
30,38,3.6268198490142822,1e-05
30,39,3.466165542602539,1e-05
30,40,2.3596038818359375,1e-05
30,41,1.6227149963378906,1e-05
30,42,1.8370171785354614,1e-05
30,43,2.542480230331421,1e-05
30,44,2.3965747356414795,1e-05
31,1,3.5518574714660645,1e-05
31,2,1.4984904527664185,1e-05
31,3,2.821469783782959,1e-05
31,4,2.757244110107422,1e-05
31,5,3.1718883514404297,1e-05
31,6,2.7279579639434814,1e-05
31,7,2.4701945781707764,1e-05
31,8,2.314457416534424,1e-05
31,9,3.002598285675049,1e-05
31,10,1.4956867694854736,1e-05
31,11,1.9893829822540283,1e-05
31,12,3.9105610847473145,1e-05
31,13,2.7029244899749756,1e-05
31,14,2.8092331886291504,1e-05
31,15,2.0109832286834717,1e-05
31,16,2.470372200012207,1e-05
31,17,2.710751533508301,1e-05
31,18,2.7750062942504883,1e-05
31,19,3.3165342807769775,1e-05
31,20,3.0272159576416016,1e-05
31,21,3.2503933906555176,1e-05
31,22,3.473125457763672,1e-05
31,23,3.569877862930298,1e-05
31,24,2.5817408561706543,1e-05
31,25,3.2168471813201904,1e-05
31,26,3.3516275882720947,1e-05
31,27,2.774473190307617,1e-05
31,28,2.8890280723571777,1e-05
31,29,2.278163194656372,1e-05
31,30,3.520700454711914,1e-05
31,31,2.6192984580993652,1e-05
31,32,3.7436487674713135,1e-05
31,33,2.711097002029419,1e-05
31,34,2.6399872303009033,1e-05
31,35,2.83233904838562,1e-05
31,36,3.299314498901367,1e-05
31,37,2.1888139247894287,1e-05
31,38,2.6240029335021973,1e-05
31,39,2.5944316387176514,1e-05
31,40,3.255341053009033,1e-05
31,41,2.401768684387207,1e-05
31,42,3.6429920196533203,1e-05
31,43,2.604231119155884,1e-05
31,44,1.7953176498413086,1e-05
32,1,2.3788208961486816,1e-05
32,2,3.871319055557251,1e-05
32,3,2.6866648197174072,1e-05
32,4,3.358790397644043,1e-05
32,5,2.8419642448425293,1e-05
32,6,2.263355255126953,1e-05
32,7,3.2236263751983643,1e-05
32,8,2.8383233547210693,1e-05
32,9,2.151928186416626,1e-05
32,10,2.9688940048217773,1e-05
32,11,2.116158962249756,1e-05
32,12,2.801518678665161,1e-05
32,13,3.1677794456481934,1e-05
32,14,2.0875332355499268,1e-05
32,15,2.9281728267669678,1e-05
32,16,3.14640736579895,1e-05
32,17,2.3977928161621094,1e-05
32,18,2.438676118850708,1e-05
32,19,3.5110080242156982,1e-05
32,20,2.7847774028778076,1e-05
32,21,2.8957183361053467,1e-05
32,22,2.658596992492676,1e-05
32,23,2.5830845832824707,1e-05
32,24,3.0184836387634277,1e-05
32,25,2.9407143592834473,1e-05
32,26,1.8857687711715698,1e-05
32,27,2.0754871368408203,1e-05
32,28,3.689969539642334,1e-05
32,29,2.8801565170288086,1e-05
32,30,2.128896713256836,1e-05
32,31,3.0235941410064697,1e-05
32,32,2.827126979827881,1e-05
32,33,2.7528412342071533,1e-05
32,34,3.8653724193573,1e-05
32,35,3.271087646484375,1e-05
32,36,3.199796199798584,1e-05
32,37,2.3700814247131348,1e-05
32,38,2.687544584274292,1e-05
32,39,2.2642931938171387,1e-05
32,40,2.8038501739501953,1e-05
32,41,2.5244646072387695,1e-05
32,42,2.9302561283111572,1e-05
32,43,3.2124695777893066,1e-05
32,44,2.17610764503479,1e-05
33,1,3.2573304176330566,1e-05
33,2,3.804008722305298,1e-05
33,3,2.988260269165039,1e-05
33,4,1.800906777381897,1e-05
33,5,3.0569002628326416,1e-05
33,6,2.6958601474761963,1e-05
33,7,2.6155552864074707,1e-05
33,8,2.500208854675293,1e-05
33,9,2.2898082733154297,1e-05
33,10,2.660581588745117,1e-05
33,11,2.2638230323791504,1e-05
33,12,2.6897239685058594,1e-05
33,13,3.2066431045532227,1e-05
33,14,2.938411235809326,1e-05
33,15,2.2120361328125,1e-05
33,16,2.8504478931427,1e-05
33,17,3.7806620597839355,1e-05
33,18,4.5633544921875,1e-05
33,19,2.2754480838775635,1e-05
33,20,2.96964168548584,1e-05
33,21,2.5224270820617676,1e-05
33,22,3.1188793182373047,1e-05
33,23,3.157771587371826,1e-05
33,24,2.424640417098999,1e-05
33,25,3.3402678966522217,1e-05
33,26,2.5253679752349854,1e-05
33,27,2.866870164871216,1e-05
33,28,3.3751561641693115,1e-05
33,29,3.0273776054382324,1e-05
33,30,3.202695846557617,1e-05
33,31,3.2700819969177246,1e-05
33,32,3.7790582180023193,1e-05
33,33,2.328333854675293,1e-05
33,34,2.7351722717285156,1e-05
33,35,1.9500553607940674,1e-05
33,36,1.9574356079101562,1e-05
33,37,2.4016878604888916,1e-05
33,38,2.8051939010620117,1e-05
33,39,2.2206735610961914,1e-05
33,40,2.561418056488037,1e-05
33,41,2.879239320755005,1e-05
33,42,3.092189311981201,1e-05
33,43,2.399163007736206,1e-05
33,44,2.0920262336730957,1e-05
34,1,3.507976531982422,1e-05
34,2,2.8811166286468506,1e-05
34,3,2.1736302375793457,1e-05
34,4,2.774883985519409,1e-05
34,5,3.099287509918213,1e-05
34,6,2.366119384765625,1e-05
34,7,2.8166537284851074,1e-05
34,8,2.8419270515441895,1e-05
34,9,4.0005950927734375,1e-05
34,10,1.9366555213928223,1e-05
34,11,3.6184074878692627,1e-05
34,12,3.08624005317688,1e-05
34,13,3.6845755577087402,1e-05
34,14,2.9221103191375732,1e-05
34,15,3.017268180847168,1e-05
34,16,3.4181113243103027,1e-05
34,17,2.630915641784668,1e-05
34,18,2.8112499713897705,1e-05
34,19,2.3756484985351562,1e-05
34,20,2.547105550765991,1e-05
34,21,2.6770615577697754,1e-05
34,22,2.5249314308166504,1e-05
34,23,2.2013909816741943,1e-05
34,24,3.780132293701172,1e-05
34,25,1.614591360092163,1e-05
34,26,3.686232566833496,1e-05
34,27,3.629908323287964,1e-05
34,28,2.4582037925720215,1e-05
34,29,2.0477943420410156,1e-05
34,30,3.6854076385498047,1e-05
34,31,2.0761337280273438,1e-05
34,32,3.222041606903076,1e-05
34,33,3.2700231075286865,1e-05
34,34,2.588529348373413,1e-05
34,35,2.3031301498413086,1e-05
34,36,2.726306915283203,1e-05
34,37,2.6827011108398438,1e-05
34,38,3.387927532196045,1e-05
34,39,3.281240463256836,1e-05
34,40,2.4804604053497314,1e-05
34,41,3.0766985416412354,1e-05
34,42,2.5826826095581055,1e-05
34,43,2.448550224304199,1e-05
34,44,1.709072232246399,1e-05
35,1,2.5288257598876953,1e-05
35,2,2.4535775184631348,1e-05
35,3,2.4517362117767334,1e-05
35,4,2.94657564163208,1e-05
35,5,2.911041259765625,1e-05
35,6,1.8630906343460083,1e-05
35,7,2.731130838394165,1e-05
35,8,3.0063512325286865,1e-05
35,9,2.5882906913757324,1e-05
35,10,2.50343656539917,1e-05
35,11,2.769780158996582,1e-05
35,12,2.6037750244140625,1e-05
35,13,2.8622469902038574,1e-05
35,14,4.1334404945373535,1e-05
35,15,2.665750503540039,1e-05
35,16,4.076233386993408,1e-05
35,17,3.3441874980926514,1e-05
35,18,2.523247003555298,1e-05
35,19,1.871634840965271,1e-05
35,20,2.5554869174957275,1e-05
35,21,2.1364669799804688,1e-05
35,22,2.554643392562866,1e-05
35,23,2.332958221435547,1e-05
35,24,3.009160280227661,1e-05
35,25,3.139561414718628,1e-05
35,26,3.051475763320923,1e-05
35,27,2.763362169265747,1e-05
35,28,3.0426347255706787,1e-05
35,29,2.329080581665039,1e-05
35,30,2.090636968612671,1e-05
35,31,2.7764930725097656,1e-05
35,32,2.3275609016418457,1e-05
35,33,2.3132312297821045,1e-05
35,34,2.352717161178589,1e-05
35,35,3.4004690647125244,1e-05
35,36,4.108309745788574,1e-05
35,37,2.1370630264282227,1e-05
35,38,3.938657760620117,1e-05
35,39,3.047637462615967,1e-05
35,40,2.2098000049591064,1e-05
35,41,3.7945685386657715,1e-05
35,42,3.544855833053589,1e-05
35,43,2.5901966094970703,1e-05
35,44,2.006275177001953,1e-05
36,1,2.4486968517303467,1e-05
36,2,1.5028642416000366,1e-05
36,3,2.8636317253112793,1e-05
36,4,2.750880718231201,1e-05
36,5,2.675535202026367,1e-05
36,6,2.236056327819824,1e-05
36,7,2.8035173416137695,1e-05
36,8,2.84625506401062,1e-05
36,9,1.8539769649505615,1e-05
36,10,2.681150197982788,1e-05
36,11,2.7680623531341553,1e-05
36,12,2.0649285316467285,1e-05
36,13,2.7803943157196045,1e-05
36,14,2.157461166381836,1e-05
36,15,3.765296459197998,1e-05
36,16,4.049810409545898,1e-05
36,17,2.178593873977661,1e-05
36,18,2.323655128479004,1e-05
36,19,3.0725178718566895,1e-05
36,20,2.1322076320648193,1e-05
36,21,3.0398123264312744,1e-05
36,22,3.014254093170166,1e-05
36,23,2.769108295440674,1e-05
36,24,3.4600462913513184,1e-05
36,25,2.416760206222534,1e-05
36,26,2.5389695167541504,1e-05
36,27,2.2068092823028564,1e-05
36,28,2.311398506164551,1e-05
36,29,2.5378975868225098,1e-05
36,30,3.393728733062744,1e-05
36,31,2.8615822792053223,1e-05
36,32,2.327012777328491,1e-05
36,33,1.8568788766860962,1e-05
36,34,2.5387847423553467,1e-05
36,35,2.7224509716033936,1e-05
36,36,3.274564743041992,1e-05
36,37,2.9981770515441895,1e-05
36,38,2.934633731842041,1e-05
36,39,2.7938661575317383,1e-05
36,40,2.439666748046875,1e-05
36,41,4.177475929260254,1e-05
36,42,3.028184652328491,1e-05
36,43,2.7684519290924072,1e-05
36,44,2.37589693069458,1e-05
37,1,3.455829620361328,1e-05
37,2,2.6349077224731445,1e-05
37,3,3.0096089839935303,1e-05
37,4,2.314544916152954,1e-05
37,5,2.2930068969726562,1e-05
37,6,2.235645055770874,1e-05
37,7,3.372290849685669,1e-05
37,8,2.695970058441162,1e-05
37,9,2.66195011138916,1e-05
37,10,3.420117139816284,1e-05
37,11,2.8323826789855957,1e-05
37,12,3.1751155853271484,1e-05
37,13,2.398347854614258,1e-05
37,14,2.4276254177093506,1e-05
37,15,2.674828052520752,1e-05
37,16,2.421327590942383,1e-05
37,17,2.166024684906006,1e-05
37,18,2.0367038249969482,1e-05
